user_id,cohort,age_band,sex,device,vehicle,last_active_day,day,is_promo_day,page_views,major_page_type,engagement_time,drive
81,G3 weekly cycle,<=25,Female,Android,Standard,28,17,0,3,Services,2,1
81,G3 weekly cycle,<=25,Female,Android,Standard,28,18,0,3,Maintenance,3,1
81,G3 weekly cycle,<=25,Female,Android,Standard,28,19,1,4,Promotions,3,1
81,G3 weekly cycle,<=25,Female,Android,Standard,28,20,0,4,Promotions,4,1
81,G3 weekly cycle,<=25,Female,Android,Standard,28,21,0,3,Promotions,2,0
81,G3 weekly cycle,<=25,Female,Android,Standard,28,22,0,2,Maintenance,2,1
81,G3 weekly cycle,<=25,Female,Android,Standard,28,23,0,2,Promotions,2,1
81,G3 weekly cycle,<=25,Female,Android,Standard,28,24,0,3,Services,3,1
81,G3 weekly cycle,<=25,Female,Android,Standard,28,25,0,3,Services,3,1
81,G3 weekly cycle,<=25,Female,Android,Standard,28,26,1,4,Maintenance,4,0
81,G3 weekly cycle,<=25,Female,Android,Standard,28,27,0,4,Services,4,1
81,G3 weekly cycle,<=25,Female,Android,Standard,28,28,0,3,Promotions,3,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,1,0,2,Maintenance,1,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,2,0,2,Promotions,1,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,3,0,3,Promotions,2,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,4,0,4,Services,4,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,5,1,5,Promotions,4,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,6,0,4,Maintenance,4,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,7,0,3,Promotions,2,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,8,0,3,Promotions,2,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,9,0,3,Maintenance,2,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,10,0,3,Promotions,3,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,11,0,3,Promotions,3,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,12,1,4,Promotions,4,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,13,0,3,Promotions,2,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,14,0,3,Promotions,2,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,15,0,2,Promotions,2,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,16,0,2,Promotions,2,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,17,0,3,Services,2,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,18,0,4,Maintenance,4,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,19,1,4,Services,4,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,20,0,4,Promotions,4,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,21,0,3,Maintenance,2,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,22,0,3,Services,2,0
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,23,0,3,Promotions,2,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,24,0,3,Maintenance,2,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,25,0,4,Maintenance,3,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,26,1,4,Promotions,3,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,27,0,4,Maintenance,3,1
82,G3 weekly cycle,26-34,Male,OS X,Standard,28,28,0,3,Maintenance,3,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,1,0,3,Promotions,3,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,2,0,2,Services,2,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,3,0,3,Promotions,2,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,4,0,4,Services,4,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,5,1,5,Promotions,5,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,6,0,4,Services,3,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,7,0,3,Promotions,3,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,8,0,3,Maintenance,3,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,9,0,2,Promotions,2,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,10,0,3,Promotions,2,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,11,0,4,Maintenance,4,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,12,1,5,Promotions,5,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,13,0,4,Services,4,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,14,0,3,Services,3,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,15,0,3,Promotions,2,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,16,0,2,Services,2,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,17,0,3,Promotions,3,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,18,0,4,Promotions,4,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,19,1,4,Promotions,4,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,20,0,4,Services,3,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,21,0,3,Promotions,3,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,22,0,3,Maintenance,2,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,23,0,3,Promotions,3,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,24,0,3,Services,3,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,25,0,3,Services,2,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,26,1,4,Promotions,3,1
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,27,0,4,Maintenance,3,0
83,G3 weekly cycle,35-50,Male,Android,Luxury,28,28,0,3,Services,3,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,1,0,3,Services,2,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,2,0,2,Services,2,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,3,0,3,Promotions,2,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,4,0,4,Promotions,3,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,5,1,4,Promotions,4,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,6,0,3,Promotions,3,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,7,0,3,Maintenance,3,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,8,0,2,Services,2,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,9,0,2,Promotions,2,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,10,0,3,Services,2,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,11,0,4,Promotions,4,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,12,1,4,Services,4,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,13,0,4,Services,3,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,14,0,3,Services,3,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,15,0,3,Services,2,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,16,0,2,Services,2,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,17,0,3,Maintenance,2,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,18,0,3,Promotions,2,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,19,1,4,Promotions,3,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,20,0,3,Promotions,3,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,21,0,3,Maintenance,2,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,22,0,2,Services,2,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,23,0,3,Promotions,2,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,24,0,3,Promotions,2,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,25,0,4,Services,3,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,26,1,4,Promotions,3,0
84,G3 weekly cycle,26-34,Female,Android,Standard,28,27,0,4,Promotions,4,1
84,G3 weekly cycle,26-34,Female,Android,Standard,28,28,0,3,Maintenance,3,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,1,0,2,Services,1,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,2,0,2,Maintenance,1,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,3,0,3,Promotions,3,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,4,0,3,Maintenance,2,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,5,1,4,Promotions,3,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,6,0,4,Promotions,3,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,7,0,3,Services,3,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,8,0,2,Promotions,1,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,9,0,3,Promotions,3,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,10,0,3,Services,2,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,11,0,4,Promotions,3,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,12,1,4,Promotions,3,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,13,0,3,Services,2,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,14,0,3,Promotions,3,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,15,0,2,Services,2,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,16,0,2,Services,2,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,17,0,3,Promotions,2,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,18,0,4,Promotions,3,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,19,1,5,Maintenance,5,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,20,0,4,Promotions,4,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,21,0,3,Maintenance,2,0
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,22,0,3,Promotions,3,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,23,0,2,Promotions,1,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,24,0,3,Promotions,2,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,25,0,3,Services,3,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,26,1,4,Maintenance,3,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,27,0,4,Promotions,3,1
85,G3 weekly cycle,35-50,Male,Android,Luxury,28,28,0,3,Services,2,0
86,G3 weekly cycle,50+,Female,Android,Standard,25,1,0,2,Promotions,1,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,2,0,3,Promotions,3,0
86,G3 weekly cycle,50+,Female,Android,Standard,25,3,0,3,Services,2,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,4,0,3,Services,3,0
86,G3 weekly cycle,50+,Female,Android,Standard,25,5,1,4,Services,4,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,6,0,4,Promotions,3,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,7,0,3,Maintenance,2,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,8,0,2,Services,2,0
86,G3 weekly cycle,50+,Female,Android,Standard,25,9,0,2,Promotions,2,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,10,0,3,Promotions,3,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,11,0,4,Services,4,0
86,G3 weekly cycle,50+,Female,Android,Standard,25,12,1,5,Maintenance,5,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,13,0,4,Services,4,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,14,0,3,Services,2,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,15,0,2,Services,1,0
86,G3 weekly cycle,50+,Female,Android,Standard,25,16,0,2,Promotions,1,0
86,G3 weekly cycle,50+,Female,Android,Standard,25,17,0,3,Promotions,2,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,18,0,4,Services,3,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,19,1,5,Promotions,4,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,20,0,4,Services,3,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,21,0,3,Services,3,0
86,G3 weekly cycle,50+,Female,Android,Standard,25,22,0,2,Promotions,1,0
86,G3 weekly cycle,50+,Female,Android,Standard,25,23,0,1,Maintenance,0,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,24,0,1,Promotions,1,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,25,0,2,Promotions,2,1
86,G3 weekly cycle,50+,Female,Android,Standard,25,26,1,,,,
86,G3 weekly cycle,50+,Female,Android,Standard,25,27,0,,,,
86,G3 weekly cycle,50+,Female,Android,Standard,25,28,0,,,,
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,1,0,3,Promotions,3,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,2,0,3,Services,3,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,3,0,3,Promotions,3,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,4,0,3,Promotions,3,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,5,1,4,Promotions,4,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,6,0,4,Services,4,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,7,0,3,Promotions,2,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,8,0,2,Services,2,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,9,0,2,Promotions,2,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,10,0,3,Promotions,3,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,11,0,4,Promotions,3,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,12,1,4,Promotions,3,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,13,0,3,Services,2,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,14,0,3,Promotions,3,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,15,0,3,Maintenance,3,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,16,0,2,Promotions,2,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,17,0,3,Services,3,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,18,0,3,Promotions,2,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,19,1,4,Maintenance,4,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,20,0,3,Promotions,3,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,21,0,3,Promotions,2,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,22,0,1,Promotions,1,1
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,23,0,1,Promotions,0,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,24,0,2,Services,1,0
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,25,0,,,,
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,26,1,,,,
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,27,0,,,,
87,G3 weekly cycle,26-34,Male,OS X,Standard,24,28,0,,,,
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,1,0,3,Services,2,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,2,0,2,Promotions,2,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,3,0,3,Maintenance,3,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,4,0,3,Maintenance,2,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,5,1,5,Services,5,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,6,0,4,Promotions,3,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,7,0,3,Maintenance,2,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,8,0,2,Maintenance,2,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,9,0,2,Services,2,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,10,0,3,Promotions,2,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,11,0,4,Maintenance,3,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,12,1,4,Maintenance,4,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,13,0,3,Maintenance,3,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,14,0,3,Promotions,2,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,15,0,3,Promotions,3,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,16,0,2,Services,2,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,17,0,3,Services,3,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,18,0,4,Promotions,4,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,19,1,4,Promotions,4,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,20,0,4,Services,4,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,21,0,3,Maintenance,3,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,22,0,3,Services,3,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,23,0,2,Promotions,2,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,24,0,3,Services,3,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,25,0,4,Services,3,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,26,1,4,Promotions,4,1
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,27,0,4,Services,3,0
88,G3 weekly cycle,26-34,Male,OS X,Luxury,28,28,0,3,Services,2,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,1,0,2,Services,1,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,2,0,2,Promotions,2,1
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,3,0,3,Services,3,1
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,4,0,4,Promotions,4,1
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,5,1,4,Services,4,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,6,0,4,Services,4,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,7,0,3,Promotions,2,1
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,8,0,2,Promotions,2,1
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,9,0,2,Services,2,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,10,0,3,Promotions,2,1
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,11,0,3,Promotions,2,1
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,12,1,4,Services,3,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,13,0,3,Services,2,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,14,0,3,Maintenance,2,1
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,15,0,3,Promotions,3,1
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,16,0,2,Maintenance,2,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,17,0,3,Promotions,2,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,18,0,3,Services,2,1
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,19,1,4,Promotions,4,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,20,0,4,Promotions,4,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,21,0,3,Promotions,2,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,22,0,2,Services,2,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,23,0,3,Promotions,3,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,24,0,3,Services,3,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,25,0,4,Services,4,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,26,1,4,Promotions,4,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,27,0,3,Promotions,3,0
89,G3 weekly cycle,26-34,Female,Android,Luxury,28,28,0,3,Services,3,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,1,0,2,Services,2,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,2,0,2,Promotions,1,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,3,0,3,Maintenance,3,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,4,0,4,Services,3,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,5,1,4,Promotions,3,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,6,0,3,Services,3,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,7,0,3,Promotions,3,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,8,0,2,Services,1,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,9,0,2,Services,1,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,10,0,3,Promotions,2,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,11,0,4,Promotions,4,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,12,1,4,Promotions,4,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,13,0,4,Promotions,4,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,14,0,3,Promotions,3,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,15,0,2,Promotions,2,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,16,0,2,Promotions,1,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,17,0,3,Promotions,2,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,18,0,4,Services,4,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,19,1,5,Promotions,5,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,20,0,3,Services,3,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,21,0,3,Maintenance,2,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,22,0,2,Services,1,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,23,0,3,Promotions,2,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,24,0,3,Promotions,3,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,25,0,4,Promotions,3,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,26,1,4,Promotions,3,1
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,27,0,4,Promotions,3,0
90,G3 weekly cycle,35-50,Male,OS X,Standard,28,28,0,3,Promotions,3,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,1,0,3,Services,3,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,2,0,2,Services,2,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,3,0,3,Promotions,3,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,4,0,4,Maintenance,4,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,5,1,4,Services,3,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,6,0,4,Promotions,4,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,7,0,3,Promotions,2,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,8,0,3,Maintenance,3,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,9,0,2,Promotions,2,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,10,0,3,Maintenance,3,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,11,0,4,Maintenance,4,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,12,1,5,Services,5,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,13,0,4,Services,4,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,14,0,3,Services,3,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,15,0,3,Promotions,2,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,16,0,3,Promotions,3,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,17,0,3,Services,2,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,18,0,4,Promotions,4,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,19,1,4,Maintenance,3,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,20,0,4,Promotions,4,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,21,0,3,Promotions,2,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,22,0,2,Maintenance,1,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,23,0,1,Services,1,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,24,0,1,Services,0,1
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,25,0,2,Services,2,0
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,26,1,,,,
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,27,0,,,,
91,G3 weekly cycle,26-34,Male,OS X,Luxury,25,28,0,,,,
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,1,0,2,Maintenance,2,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,2,0,3,Promotions,3,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,3,0,3,Maintenance,3,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,4,0,3,Promotions,3,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,5,1,4,Promotions,3,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,6,0,4,Promotions,3,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,7,0,3,Promotions,2,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,8,0,2,Promotions,1,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,9,0,2,Promotions,2,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,10,0,3,Services,2,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,11,0,4,Promotions,4,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,12,1,4,Promotions,3,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,13,0,4,Services,4,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,14,0,3,Services,2,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,15,0,2,Promotions,1,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,16,0,2,Maintenance,2,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,17,0,3,Maintenance,3,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,18,0,4,Promotions,3,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,19,1,4,Promotions,4,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,20,0,4,Promotions,3,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,21,0,3,Promotions,3,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,22,0,3,Promotions,2,0
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,23,0,3,Promotions,2,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,24,0,3,Promotions,2,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,25,0,2,Services,2,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,26,1,2,Services,2,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,27,0,2,Promotions,1,1
92,G3 weekly cycle,<=25,Male,OS X,Standard,27,28,0,,,,
93,G3 weekly cycle,<=25,Male,Android,Luxury,24,1,0,3,Services,2,0
93,G3 weekly cycle,<=25,Male,Android,Luxury,24,2,0,2,Promotions,2,0
93,G3 weekly cycle,<=25,Male,Android,Luxury,24,3,0,3,Services,3,0
